2961410	2982173	2947694	2968476	20764	20783	98.67	4539749	4536414	0.46	0.46	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
2982203	2990083	2969308	2977194	7881	7887	95.85	4539749	4536414	0.17	0.17	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
2990814	3001141	2978976	2989311	10328	10336	98.95	4539749	4536414	0.23	0.23	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3001160	3011830	2989294	2999963	10671	10670	98.98	4539749	4536414	0.24	0.24	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3011829	3078562	2999817	3066546	66734	66730	98.78	4539749	4536414	1.47	1.47	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3078524	3085040	3066563	3073084	6517	6522	98.04	4539749	4536414	0.14	0.14	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3085082	3086952	3073347	3075216	1871	1870	98.72	4539749	4536414	0.04	0.04	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3088607	3095385	3075359	3082136	6779	6778	99.03	4539749	4536414	0.15	0.15	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3097646	3101647	3085373	3089374	4002	4002	98.68	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3101917	3114808	3091631	3104503	12892	12873	98.66	4539749	4536414	0.28	0.28	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3114741	3129094	3104637	3118989	14354	14353	98.85	4539749	4536414	0.32	0.32	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3129785	3131342	3118989	3120546	1558	1558	99.29	4539749	4536414	0.03	0.03	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3131575	3155068	3120633	3144159	23494	23527	98.95	4539749	4536414	0.52	0.52	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3157774	3177244	3144211	3163750	19471	19540	97.96	4539749	4536414	0.43	0.43	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3177618	3189629	3164907	3176891	12012	11985	98.59	4539749	4536414	0.26	0.26	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3191572	3205657	3180110	3194193	14086	14084	98.67	4539749	4536414	0.31	0.31	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3205808	3213911	3196633	3204777	8104	8145	98.21	4539749	4536414	0.18	0.18	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3213671	3230374	3204651	3221336	16704	16686	98.46	4539749	4536414	0.37	0.37	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3230191	3236137	3221337	3227328	5947	5992	98.55	4539749	4536414	0.13	0.13	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3236312	3242305	3227331	3233325	5994	5995	98.60	4539749	4536414	0.13	0.13	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3242580	3248203	3233710	3239325	5624	5616	98.63	4539749	4536414	0.12	0.12	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3261848	3270224	3242686	3251085	8377	8400	97.41	4539749	4536414	0.18	0.19	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3272512	3277094	3253411	3257994	4583	4584	99.24	4539749	4536414	0.10	0.10	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3277196	3280493	3257833	3261142	3298	3310	98.43	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3280593	3289962	3261144	3270525	9370	9382	99.00	4539749	4536414	0.21	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3290974	3303945	3270758	3283715	12972	12958	97.98	4539749	4536414	0.29	0.29	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3303799	3334623	3283637	3314445	30825	30809	98.90	4539749	4536414	0.68	0.68	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3337201	3342339	3318189	3323337	5139	5149	96.00	4539749	4536414	0.11	0.11	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3349098	3362832	3328864	3342626	13735	13763	98.20	4539749	4536414	0.30	0.30	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3362970	3364761	3342808	3344599	1792	1792	98.88	4539749	4536414	0.04	0.04	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3366159	3406958	3344700	3385531	40800	40832	98.75	4539749	4536414	0.90	0.90	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3406864	3445101	3385541	3423669	38238	38129	98.63	4539749	4536414	0.84	0.84	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3444999	3447280	3423669	3425950	2282	2282	99.17	4539749	4536414	0.05	0.05	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3447425	3511491	3428308	3492375	64067	64068	98.79	4539749	4536414	1.41	1.41	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3514905	3522327	3494056	3501465	7423	7410	98.33	4539749	4536414	0.16	0.16	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3523650	3527564	3501464	3505378	3915	3915	99.11	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3527737	3530204	3505375	3507878	2468	2504	97.00	4539749	4536414	0.05	0.06	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3530948	3540212	3509712	3518956	9265	9245	97.71	4539749	4536414	0.20	0.20	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3540616	3542912	3521060	3523345	2297	2286	97.39	4539749	4536414	0.05	0.05	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3545674	3554826	3524089	3533242	9153	9154	97.24	4539749	4536414	0.20	0.20	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3554935	3566249	3535862	3547175	11315	11314	97.26	4539749	4536414	0.25	0.25	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3566883	3577380	3549018	3559498	10498	10481	98.03	4539749	4536414	0.23	0.23	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3579170	3583262	3561288	3565381	4093	4094	95.55	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3584073	3595054	3565386	3576367	10982	10982	98.74	4539749	4536414	0.24	0.24	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3595013	3601609	3604167	3610763	6597	6597	99.17	4539749	4536414	0.15	0.15	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3604630	3629666	3615116	3640134	25037	25019	98.90	4539749	4536414	0.55	0.55	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3629810	3649547	3640134	3659839	19738	19706	98.45	4539749	4536414	0.43	0.43	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3654383	3716253	3660991	3722901	61871	61911	98.87	4539749	4536414	1.36	1.36	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3716149	3725674	3723002	3732589	9526	9588	98.42	4539749	4536414	0.21	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3725848	3757156	3732587	3763900	31309	31314	99.12	4539749	4536414	0.69	0.69	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3758297	3767595	3763958	3773270	9299	9313	98.99	4539749	4536414	0.20	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3767631	3779424	3773402	3785200	11794	11799	99.02	4539749	4536414	0.26	0.26	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3781776	3786073	3786470	3790767	4298	4298	98.88	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3786089	3789281	3792532	3795724	3193	3193	97.12	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3803688	3806657	3809719	3812688	2970	2970	97.88	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3808495	3829395	3812812	3833701	20901	20890	98.70	4539749	4536414	0.46	0.46	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3830299	3869642	3833699	3873038	39344	39340	98.66	4539749	4536414	0.87	0.87	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3870479	3914637	3873062	3917209	44159	44148	99.15	4539749	4536414	0.97	0.97	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3922712	3964551	3919801	3961670	41840	41870	98.77	4539749	4536414	0.92	0.92	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3966531	3969457	3962093	3965022	2927	2930	98.84	4539749	4536414	0.06	0.06	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3969454	3984457	3966311	3981315	15004	15005	98.51	4539749	4536414	0.33	0.33	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3984611	3995145	3981409	3991969	10535	10561	98.86	4539749	4536414	0.23	0.23	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
3995173	4037717	3992189	4034814	42545	42626	98.67	4539749	4536414	0.94	0.94	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4038053	4047372	4036565	4045885	9320	9321	98.76	4539749	4536414	0.21	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4048686	4064281	4047292	4062887	15596	15596	99.03	4539749	4536414	0.34	0.34	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4064280	4067371	4063030	4066121	3092	3092	99.26	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4067372	4085581	4066218	4084403	18210	18186	98.49	4539749	4536414	0.40	0.40	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4088380	4114681	4088623	4114927	26302	26305	98.57	4539749	4536414	0.58	0.58	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4114680	4166539	4115041	4166905	51860	51865	98.77	4539749	4536414	1.14	1.14	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4166190	4175250	4166624	4175648	9061	9025	98.07	4539749	4536414	0.20	0.20	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4175250	4187090	4175792	4187632	11841	11841	99.04	4539749	4536414	0.26	0.26	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4187994	4191007	4187630	4190635	3014	3006	98.14	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4196558	4198587	4196031	4198060	2030	2030	95.47	4539749	4536414	0.04	0.04	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4201660	4230649	4198230	4227209	28990	28980	99.03	4539749	4536414	0.64	0.64	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4230730	4241027	4233563	4243846	10298	10284	97.58	4539749	4536414	0.23	0.23	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4244440	4248600	4244308	4248468	4161	4161	98.82	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4248730	4255088	4248468	4254831	6359	6364	98.57	4539749	4536414	0.14	0.14	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4255104	4261043	4254746	4260607	5940	5862	97.54	4539749	4536414	0.13	0.13	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4261041	4273287	4260782	4273019	12247	12238	98.70	4539749	4536414	0.27	0.27	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4273727	4276034	4273698	4276005	2308	2308	99.31	4539749	4536414	0.05	0.05	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4276301	4306696	4276246	4306648	30396	30403	98.59	4539749	4536414	0.67	0.67	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4306723	4329288	4306793	4329348	22566	22556	98.71	4539749	4536414	0.50	0.50	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4329457	4344025	4329341	4343961	14569	14621	98.04	4539749	4536414	0.32	0.32	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4345109	4349178	4345033	4349102	4070	4070	94.50	4539749	4536414	0.09	0.09	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4350909	4352911	4350780	4352781	2003	2002	99.25	4539749	4536414	0.04	0.04	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4353811	4355977	4352786	4354952	2167	2167	98.71	4539749	4536414	0.05	0.05	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4358380	4368139	4356955	4366699	9760	9745	98.53	4539749	4536414	0.21	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4369756	4383406	4366739	4380368	13651	13630	98.47	4539749	4536414	0.30	0.30	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4386294	4393437	4386354	4393498	7144	7145	90.03	4539749	4536414	0.16	0.16	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4392377	4395526	4391345	4394427	3150	3083	76.11	4539749	4536414	0.07	0.07	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4401566	4412704	4401572	4412734	11139	11163	96.64	4539749	4536414	0.25	0.25	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4412820	4417673	4412734	4417587	4854	4854	98.68	4539749	4536414	0.11	0.11	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4417739	4431274	4420368	4433893	13536	13526	98.76	4539749	4536414	0.30	0.30	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4438428	4529355	4436031	4526936	90928	90906	98.48	4539749	4536414	2.00	2.00	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
4530259	4539749	4526934	4536413	9491	9480	99.05	4539749	4536414	0.21	0.21	Limnothrix_sp_BL_A_16_CP166615	Limnothrix_sp_HT2024_chromosome
