FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_715	UniRef100_D5WUW0~K00520	34.5	490	278	9	9	474	67	537	1.56e-67	232
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_483	UniRef100_A0A0F6W093~K00464	34.0	473	281	9	34	494	48	501	1.88e-72	244
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1449	UniRef100_A0A1Y0INP6~K01585	41.2	469	267	4	25	491	7	468	2.89e-97	307
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3414	UniRef100_A0A1Y0RW95~K00104	76.2	483	115	0	13	495	10	492	2.73e-281	776
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_990	UniRef100_B2IW14~K08884	47.2	492	218	6	1	485	1	457	4.68e-137	409
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_938	UniRef100_K9W8W8~K06883	48.5	464	211	5	8	458	11	459	4.90e-132	396
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_874	UniRef100_K9TII6~K02434	80.4	494	97	0	1	494	1	494	1.13e-294	810
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_364	UniRef100_K9PMX7~K01176	78.8	490	104	0	1	490	1	490	2.77e-313	857
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_82	UniRef100_K9XCY3~K00764	79.2	472	98	0	16	487	22	493	5.11e-275	760
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_719	UniRef100_K9VFC6~K01768	48.3	464	224	7	8	462	12	468	3.46e-129	389
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_933	UniRef100_A0A0X8WRD9~K01176	62.2	489	183	2	3	490	51	538	8.09e-233	656
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1875	UniRef100_A0A0H2ZWE5~K18912	31.3	447	240	19	47	483	34	423	9.37e-41	157
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1228	UniRef100_Q7NHP0~K02005	34.2	441	237	10	53	488	39	431	1.19e-29	127
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3110	UniRef100_K9TTM5~K13541	74.0	489	111	3	1	489	1	473	2.17e-254	707
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3084	UniRef100_B2KAY4~K01840	32.4	475	303	9	13	485	4	462	2.90e-65	224
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3532	UniRef100_E0U9E8~K03568	77.7	489	109	0	1	489	1	489	2.86e-290	798
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_52	UniRef100_A0A1Y0RNU9~K02552	44.0	473	248	5	17	489	17	472	2.83e-116	356
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3474	UniRef100_K9W8U6~K06883	43.3	487	249	6	11	481	6	481	1.30e-111	345
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_734	UniRef100_K9TCB6~K03406	32.5	437	251	10	12	418	6	428	5.31e-31	132
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2776	UniRef100_A0A110AXR6~K02433	79.6	485	98	1	1	484	1	485	2.54e-280	773
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_55	UniRef100_K9U325~K01911	43.8	464	219	10	30	481	16	449	1.49e-107	333
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1901	UniRef100_K9VT39~K03547	68.1	408	124	2	1	407	1	403	4.00e-197	560
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_502	UniRef100_W5WSI6~K06048	36.4	506	275	10	20	483	80	580	8.54e-96	307
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1608	UniRef100_A0A1W5CP08~K04759	72.4	479	129	2	7	482	7	485	7.63e-242	676
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3204	UniRef100_A0A0T7BW19~K02112	91.0	480	43	0	1	480	1	480	3.51e-313	856
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2510	UniRef100_K9S9X4~K00514	80.0	475	94	1	1	475	1	474	8.25e-284	782
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1049	UniRef100_K9XC08~K00703	76.9	476	103	2	1	476	29	497	1.04e-291	803
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3446	UniRef100_A0A1Z3HME5~K01885	66.7	481	158	2	1	480	1	480	4.50e-232	650
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2956	UniRef100_K9W469~K03654	51.9	478	225	3	4	477	9	485	2.12e-170	494
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1810	UniRef100_K9XHF5~K18814	56.8	474	194	4	9	481	6	469	1.56e-176	509
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_536	UniRef100_A0A023RQV7~K08997	35.2	458	266	10	25	479	16	445	6.37e-68	231
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_674	UniRef100_K9W4Z8~K11754	55.4	415	181	3	55	466	3	416	1.06e-146	431
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3593	UniRef100_B7JV40~K00325	68.8	478	146	2	1	478	1	475	5.22e-219	617
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1219	UniRef100_D4ZZW1~K00436	77.5	479	104	2	1	478	1	476	1.54e-279	770
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2770	UniRef100_K9TQI0~K09691	59.6	463	180	2	1	463	1	456	6.11e-187	535
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_159	UniRef100_K9QXB8~K09014	89.1	479	51	1	1	478	1	479	5.41e-315	860
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3172	UniRef100_K9U8Z2~K01465	75.3	449	102	2	25	473	1	440	2.49e-239	667
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1360	UniRef100_A0A1W5CH73~K00493	46.0	470	237	2	1	470	1	453	1.53e-138	412
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_201	UniRef100_K9VJU3~K01768	42.4	413	195	7	57	467	26	397	1.05e-85	275
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1750	UniRef100_A0A0X8WQV1~K01586	70.3	438	121	1	44	472	1	438	1.74e-232	650
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3046	UniRef100_K9S7A0~K01883	67.7	493	138	6	1	474	1	491	7.12e-239	668
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2641	UniRef100_B8HSB1~K00873	78.4	473	101	1	1	473	1	472	2.38e-263	729
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_793	UniRef100_A4YNV3~K19661	32.1	418	234	13	53	465	80	452	2.80e-41	159
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1	UniRef100_B0CDM2~K02313	76.6	465	99	2	4	468	1	455	4.34e-252	700
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3253	UniRef100_K9WA60~K03292	66.4	464	144	4	11	465	20	480	1.19e-202	576
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3101	UniRef100_A0A1D8TLJ1~K02027	40.3	474	264	8	2	470	1	460	3.71e-118	360
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1463	UniRef100_V5V441~K01601	93.5	475	30	1	1	474	1	475	0.0	926
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_673	UniRef100_K9W7S5~K02669	63.4	382	139	1	86	466	56	437	5.30e-170	491
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_493	UniRef100_K9Z459~K00031	81.0	473	90	0	1	473	1	473	1.03e-294	808
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2912	UniRef100_A0A1Z4RNY0~K01915	81.7	470	85	1	3	472	4	472	1.28e-301	826
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1932	UniRef100_D3P1R9~K19661	30.1	435	257	10	22	454	61	450	2.33e-46	173
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_662	UniRef100_A0A1Z3HQ26~K00033	79.5	468	96	0	1	468	1	468	5.14e-269	743
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2820	UniRef100_K9PLY8~K01669	68.5	476	146	2	1	472	18	493	3.02e-240	671
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2562	UniRef100_K7WCW9~K02232	47.7	486	226	3	6	463	1	486	9.15e-158	462
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1183	UniRef100_K9WCZ0~K07399	66.4	441	140	2	21	461	12	444	7.28e-211	595
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2732	UniRef100_K9S4I8~K11520	57.2	472	154	9	1	456	1	440	3.01e-165	479
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1308	UniRef100_K9VP28~K00128	63.9	451	163	0	19	469	5	455	4.04e-209	591
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1019	UniRef100_A0A0X8WRF4~K01755	83.9	459	74	0	1	459	1	459	1.01e-277	765
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_104	UniRef100_K9XGQ3~K03072	67.0	464	150	2	1	462	1	463	4.50e-205	581
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3489	UniRef100_K9SDE6~K01744	85.4	466	68	0	1	466	1	466	9.08e-282	775
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_887	UniRef100_K9RTN0~K02293	78.9	451	95	0	1	451	1	451	7.18e-266	735
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3522	UniRef100_A0A0S3TGL0~K01262	63.2	438	153	1	27	464	4	433	2.31e-205	580
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2626	UniRef100_A0A0X8WW66~K01703	84.2	469	72	1	1	469	1	467	2.01e-284	782
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2199	UniRef100_K9S557~K06213	63.0	454	167	1	11	463	8	461	4.66e-176	507
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1535	UniRef100_A0A0K2LYX7~K04038	83.2	469	77	1	1	469	1	467	3.23e-297	814
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1271	UniRef100_A0A0S3P834~K03650	74.0	461	112	3	10	469	10	463	1.59e-231	648
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3090	UniRef100_K9VBN3~K03087	77.4	381	82	2	89	468	44	421	1.48e-190	542
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1253	UniRef100_K9VBK0~K11473	69.1	459	139	1	4	462	11	466	1.93e-233	653
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_592	UniRef100_E1SIW6~K02495	50.1	459	221	4	10	467	6	457	1.64e-156	457
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1358	UniRef100_K9TL19~K00128	51.8	452	215	3	13	464	8	456	1.05e-162	473
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3521	UniRef100_K9TMK7~K03568	80.6	465	90	0	1	465	1	465	6.25e-275	758
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1359	UniRef100_A0A1W5CHF1~K00854	52.5	434	177	4	15	447	5	410	6.65e-142	418
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_660	UniRef100_K9S7N6~K00027	72.6	464	125	1	1	464	1	462	1.50e-228	640
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2390	UniRef100_K9TFY6~K00558	53.5	465	160	6	1	464	19	428	2.36e-157	458
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2057	UniRef100_K9VZM8~K02669	64.1	390	138	1	77	464	56	445	1.36e-176	508
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1981	UniRef100_K9S7D4~K07259	46.5	432	188	5	34	456	33	430	3.86e-119	361
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_310	UniRef100_K9QD18~K03215	62.9	447	165	1	14	460	5	450	4.32e-206	583
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_161	UniRef100_B8HQU6~K09015	50.6	435	204	6	34	460	19	450	8.98e-136	404
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2191	UniRef100_B7KDP1~K00721	62.0	382	133	2	82	453	37	416	1.10e-161	469
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_913	UniRef100_K9Z111~K03147	93.7	460	29	0	2	461	1	460	0.0	884
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_582	UniRef100_B8HJV5~K00135	61.1	463	180	0	1	463	1	463	9.03e-194	552
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2993	UniRef100_K9T492~K00384	71.1	454	126	2	10	461	5	455	1.33e-232	650
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2077	UniRef100_K9TA02~K04094	81.4	447	82	1	1	447	1	446	3.47e-271	748
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2023	UniRef100_A0A0X8WVJ2~K02705	91.1	461	41	0	1	461	1	461	0.0	897
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1296	UniRef100_K9Q8T7~K00763	63.9	449	158	2	5	450	3	450	4.22e-182	522
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_997	UniRef100_K9SD25~K01262	62.0	453	168	1	5	457	8	456	1.65e-190	543
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3664	UniRef100_Q55364~K03327	80.0	455	91	0	1	455	1	455	2.72e-262	725
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2847	UniRef100_K9QQL9~K08304	59.7	382	145	4	88	460	36	417	1.50e-150	440
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_605	UniRef100_A0A0K2M1G3~K03797	65.8	395	133	2	66	460	41	433	1.23e-173	500
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1488	UniRef100_A0A0H3KC69~K02005	49.5	430	190	3	26	455	18	420	3.29e-78	255
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1125	UniRef100_F2NFF0~K02224	47.8	450	222	8	6	450	19	460	4.78e-129	387
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2845	UniRef100_K9S6R2~K11950	73.7	452	107	2	8	457	6	447	1.03e-251	698
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1807	UniRef100_K9V056~K00425	83.0	458	78	0	1	458	23	480	1.00e-282	778
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_311	UniRef100_Q2JN94~K03496	41.1	450	246	9	12	457	13	447	1.67e-100	313
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3187	UniRef100_K9TJN1~K00383	67.7	455	137	4	3	457	4	448	4.56e-210	592
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2837	UniRef100_K9S2J6~K03592	69.9	432	121	2	23	454	13	435	7.40e-218	612
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3422	UniRef100_K9S9W3~K09942	67.8	453	97	7	5	455	3	408	4.77e-207	583
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2849	UniRef100_A0A120MV88~K01925	64.1	471	143	6	1	449	15	481	1.77e-196	559
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1837	UniRef100_A0A1Y0RKD0~K03544	82.5	458	66	2	1	456	1	446	3.60e-267	737
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3276	UniRef100_K9TA99~K01929	59.6	441	174	1	11	447	5	445	2.18e-177	509
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2365	UniRef100_K9SIS0~K11527	34.2	448	227	13	2	428	18	418	4.53e-56	197
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3543	UniRef100_A0A1Z3HPB5~K02314	69.7	445	135	0	1	445	1	445	4.18e-224	628
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2289	UniRef100_U5QIQ2~K00790	49.0	431	213	4	28	453	22	450	2.79e-132	395
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2064	UniRef100_K7W7Y9~K00558	58.4	445	184	1	7	450	9	453	9.92e-182	521
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1731	UniRef100_A0A109RCV8~K01928	32.5	461	265	10	13	451	8	444	3.32e-63	217
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3296	UniRef100_K9T116~K03977	75.7	452	110	0	1	452	1	452	6.40e-259	716
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2967	UniRef100_D5A5U8~K01961	84.0	449	72	0	1	449	1	449	3.05e-278	765
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3418	UniRef100_Q8DLT5~K04042	68.3	445	141	0	1	445	1	445	2.53e-196	557
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3318	UniRef100_K9S603~K00012	78.5	461	86	3	1	450	1	459	1.75e-260	720
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3100	UniRef100_A0A125STN8~K06168	83.1	451	76	0	1	451	1	451	7.34e-283	776
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3010	UniRef100_K9S331~K03498	62.5	451	162	2	1	451	1	444	1.82e-185	530
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_62	UniRef100_D4ZUH9~K01736	82.0	362	65	0	86	447	1	362	6.42e-219	611
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1858	UniRef100_K9QUS2~K01733	83.5	419	68	1	33	450	16	434	1.43e-257	712
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3059	UniRef100_K9XB35~K00800	75.8	442	105	2	5	446	4	443	7.48e-235	655
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1867	UniRef100_K9PNB5~K11954	66.3	419	131	2	38	446	20	438	2.29e-187	534
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3166	UniRef100_K7W3P1~K01945	64.1	423	148	1	1	423	5	423	1.99e-191	544
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1890	UniRef100_A0A0K2LY55~K02005	44.2	432	241	0	15	446	9	440	2.45e-112	343
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_192	UniRef100_A0A0S3PK84~K03543	58.5	436	151	3	41	448	47	480	6.12e-103	320
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2213	UniRef100_B2IXT7~K21471	36.7	395	235	2	52	446	22	401	1.82e-69	231
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1290	UniRef100_F2NPW7~K11690	35.1	430	259	8	18	444	15	427	3.51e-57	200
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_205	UniRef100_K9TJ59~K01903	43.7	462	171	6	1	443	1	392	3.72e-105	323
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_855	UniRef100_A0A0K1S4Z0~K15576	71.9	452	107	2	1	444	1	440	1.55e-236	659
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3531	UniRef100_K9U6R9~K03592	66.0	444	149	1	4	445	3	446	2.83e-212	597
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2131	UniRef100_K9SEQ4~K03208	66.2	429	136	3	1	429	1	420	3.53e-198	561
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2087	UniRef100_K9SAW9~K03699	59.6	428	173	0	1	428	1	428	1.28e-170	492
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2466	UniRef100_K9S6U5~K01696	86.6	419	48	2	33	443	16	434	7.95e-267	735
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1764	UniRef100_A0A0S3U7R2~K01939	82.9	438	75	0	1	438	1	438	1.97e-274	754
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_408	UniRef100_K9WE38~K00748	58.5	429	159	3	20	436	5	426	9.31e-172	494
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3334	UniRef100_B0JYB5~K02051	68.8	407	113	2	33	438	7	400	1.21e-201	568
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3150	UniRef100_P0A4H0~K03076	76.4	440	101	2	1	439	1	438	4.57e-234	652
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2299	UniRef100_Q6ZEU4~K17218	62.0	421	155	2	1	421	1	416	9.97e-193	547
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1595	UniRef100_K9U2V8~K11959	77.3	440	99	1	1	439	1	440	2.05e-254	704
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1398	UniRef100_M1BAZ8~K17839	34.9	441	263	10	6	430	23	455	2.77e-64	220
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_722	UniRef100_A0A0X8WV45~K14441	78.7	437	93	0	1	437	1	437	4.82e-258	713
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1170	UniRef100_B1XPH2~K07263	53.4	416	193	1	21	436	14	428	1.46e-155	452
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3646	UniRef100_K9SIS0~K11527	35.0	449	216	13	9	435	22	416	4.51e-60	207
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2962	UniRef100_A0A1B4K336~K02482	35.4	378	213	9	65	432	22	378	3.11e-54	191
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1468	UniRef100_K9SB12~K17244	57.0	426	172	3	14	432	3	424	1.89e-166	480
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_406	UniRef100_K9S7E6~K00147	72.1	438	119	2	1	437	1	436	6.33e-212	596
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2941	UniRef100_A0A0S3TSH9~K02005	55.0	424	187	2	10	429	10	433	2.12e-81	263
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2924	UniRef100_K9S3S2~K03797	72.5	415	112	2	1	414	1	414	1.72e-212	597
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1786	UniRef100_K9XIX7~K00013	79.5	429	88	0	1	429	1	429	5.58e-231	644
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1589	UniRef100_K9W7T6~K09458	81.3	411	76	1	25	435	7	416	3.27e-244	677
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_642	UniRef100_B1I646~K03699	37.1	428	256	6	12	434	10	429	2.26e-76	250
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2526	UniRef100_A0A250IQY1~K07263	30.4	425	273	6	14	431	32	440	6.58e-43	162
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3615	UniRef100_E0UDP3~K11527	34.8	425	213	14	16	427	3	376	2.58e-57	199
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3237	UniRef100_K9VBA7~K01465	49.1	436	218	2	1	432	1	436	5.90e-133	395
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_645	UniRef100_K9WH10~K08218	67.8	400	129	0	31	430	1	400	2.41e-185	527
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3415	UniRef100_A0A075PJ02~K04691	37.9	356	203	7	78	428	34	376	1.00e-66	223
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2145	UniRef100_K9RW29~K00558	61.2	417	159	2	1	417	1	414	6.97e-179	512
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2639	UniRef100_A0A1D8TSZ6~K07007	59.1	435	152	4	3	424	1	422	1.94e-175	503
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2238	UniRef100_Q8YR11~K02005	59.2	426	173	1	1	426	5	429	1.41e-105	325
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1254	UniRef100_K9T394~K11472	45.7	398	202	5	39	431	39	427	3.51e-105	324
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_236	UniRef100_B8HYK1~K01845	84.0	432	69	0	1	432	1	432	3.02e-270	743
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_3365	UniRef100_K9SDT2~K00262	73.6	424	112	0	3	426	2	425	1.42e-230	642
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2574	UniRef100_A0A0X8WU95~K01875	74.9	422	105	1	1	421	13	434	1.70e-224	627
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2530	UniRef100_A0A1Y0RTS5~K03185	56.5	398	167	3	27	423	24	416	6.95e-145	425
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_2303	UniRef100_A0A120MWR1~K07114	57.9	428	157	5	5	430	5	411	7.26e-150	437
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1759	UniRef100_K9XFG9~K01689	79.2	428	89	0	1	428	2	429	1.73e-238	662
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_1720	UniRef100_K9VX47~K01756	82.6	431	75	0	1	431	5	435	6.34e-261	719
FinalAssembly_bactGenome_correctedΩLimnothrix_sp_HT2024_chromosome_224	UniRef100_A0A0X8WUD0~K01892	74.5	419	107	0	1	419	1	419	2.97e-222	621
